username,date,tweet,fullname
@kodam_mlw,2025-03-27 23:35,"Indahnya Ramadhan 1446 H, Kodam VI/ Mulawarman Berbagi Takjil di Halaman Makodam VI/ Mulawarman, Kamis, 27 Maret 2025.

#kodamvimulawarman
#tniad
#tniprima
#marhabanyaramadhan",Kodam VI/Mulawarman
@takalar_kodim,2025-03-27 23:32,"Jelang Hari Raya Idul Fitri, TNI-Polri Di Kabupaten Takalar Gelar Apel Gabungan Dan Patroli Bersama 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@kodimainjai,2025-03-27 23:30,"Sinergitas TNI-POLRI, Koramil 1424-06/Sinjai Borong bersama Polsek Sinjai Borong Bagikan Sembako kepada Warga Kurang Mampu

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-27 23:18,"Tetap Kompak, Personel Koramil 06/Sinjai Borong dan Polsek Sinjai Borong Gelar Apel Bersama Menjelang Hari Raya Idul Fitri di depan Kantor Koramil 06/Sinjai Borong, Dusun Paroppo, Kel
 Pasir Putih, Kec. Sinjai Borong.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-27 22:57,"Babinsa Pasimarannu Koramil 04/Sinjai Timur Kodim 1424/Sinjai Gelar Karya Bakti Pembersihan Tempat Pemakaman Umum di Dusun Passahakue Desa Pasimarannu Kec. Sinjai Timur Kab Sinjai 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-27 22:53,"Babinsa Samaturue Pos Ramil 05/Tellulimpoe Kodim 1424/Sinjai Komsos Bersama Pj. Kepala Desa, Kepala Dusun Dan Tomas di Kantor Desa Samaturue Kec. Tellulimpoe Kab Sinjai 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimbone,2025-03-27 22:50,"Suasana Buka Puasa Penuh Keakraban, Danrem 141/Toddopuli Beri Apresiasi Sinergitas TNI-Polri Dan Pemda Bone
#tniad
#dispenad
#puspentni
#TNIindonesia

Selengkapnya Kunjungi>>>

piped.video/l96iHA3ibxY?t=112",kodimbone
@kodimainjai,2025-03-27 22:48,"Babinsa Lembang Lohe Pos Ramil 05/Tellulimpoe Kodim 1424/Sinjai Komsos Dengan Warga Binaan  di Dusun Tippulue Desa Lembang Lohe Kec. Tellulimpoe Kab Sinjai 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-27 22:31,"Babinsa Pasir Putih Koramil 06/Sinjai Borong Kodim 1424/Sinjai Komsos Dengan Melayat Di Rumah Duka Warga Binaan  di Lingk. Paroppo Kel. Pasir Putih Kec. Sinjai Borong Kab Sinjai 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimbone,2025-03-27 22:30,"Dalam rangka meningkatkan sinergitas dan soliditas, TNI - Polri dan Pemerintah Kabupaten Bone menggelar acara buka puasa bersama bertempat di Lapangan Tenis Rujab Bupati Bone, Kec. Tanete Riattang, Kab. Bone. Kamis (27/03/25) Petang.#tniad
#dispenad
#puspentni 
#TNIindonesia",kodimbone
@kodimainjai,2025-03-27 22:25,"Babinsa Talle Koramil 05/Sinjai Selatan Kodim 1424/Sinjai Laksanakan Pendampingan Serap Gabah Milik Petani Oleh Bulog Sinjai di Dusun Leppang Desa Talle Kec. Sinjai Selatan Kab Sinjai 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-27 22:20,"Babinsa Talle Koramil 05/Sinjai Selatan Kodim 1424/Sinjai Laksanakan Pendampingan Penyaluran BLT DD Kepada Masyarakat bertempat di Kantor Desa Talle Kec. Sinjai Selatan Kab Sinjai 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@1605Kodim,2025-03-27 22:15,GERAK CEPAT YONIF 330 TD KOSTRAD BANTU MASYARAKAT KEC. CIMANGGUNG - KAB. SUMEDANG #kostrad #tni #tniad,Kodim 1605/Belu _ Atambua
@kodimainjai,2025-03-27 22:13,"Bati Tuud Koramil 02/Sinjai Barat Kodim 1424/Sinjai Berikan Bantuan Sembako Kepada Warga Kurang Mampu di Kel. Tassililu Kec. Sinjai Barat Kab Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-27 22:08,"Babinsa Sukamaju Pos Ramil 05/Tellulimpoe Kodim 1424/Sinjai Laksanakan Pendampingan Serap Gabah Milik Petani di Dusun Banoa Desa Sukamaju Kec. Tellulimpoe Kab Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-27 22:01,"Babinsa Desa Massaile Pos Ramil 1424-05/Tellulimpoe Kodim 1424/Sinjai Hadiri Rakor Terkait Penetapan Lokasi Sholat Idul Fitri dan Sosialisasi Penyerapan Gabah Petani oleh Babinsa dan PPL 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodimainjai,2025-03-27 21:55,"Personel Kodim 1424/Sinjai bersama Polres Sinjai, Satpol PP, Dishub dan Tenaga Kesehatan Laksanakan PAM Di Pos Pelayanan Publik Menjelang Lebaran Idul Fitri 1446 H di wilayah Kabupaten Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodim_jeneponto,2025-03-27 21:48,"Personil Koramil jajaran Kodim 1425/Jeneponto bersama personil polsek Polres Jeneponto, meningkatkan pengamanan di berbagai titik strategis di wilayah teritorial Kodim 1425/Jeneponto. Kamis, 27/03/2025.

#tni
#tniindonesia
#puspentni
#tniad
#kodam14hasanuddin
#korem141toddoppuli",Kodim_Jeneponto
@kodimainjai,2025-03-27 21:46,"Perkuat Sinergi, Personel Koramil 06/Sinjai Borong dan Polsek Sinjai Borong Laksanakan Giat Komsos  di depan Kantor Polsek Sinjai Borong, Dusun Paroppo, Kel Pasir Putih, Kecamatan Sinjai Borong, Kabupaten Sinjai. 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@kodim_jeneponto,2025-03-27 21:41,"Kolaborasi, TNI-Polri Dan Pemda Berikan Pengamanan OPS Ketupat Jelang Hari Raya Idul Fitri 1446 H, di Kabupaten Jeneponto. Kamis, 27/03/2025.

#tni
#tniindonesia
#puspentni
#tniad
#kodam14hasanuddin
#korem141toddoppuli
#tnimanunggalrakyat",Kodim_Jeneponto
@takalar_kodim,2025-03-27 21:28,"Jelang Hari Raya Idul Fitri, TNI-Polri Di Kabupaten Takalar Gelar Apel Gabungan Dan Patroli Bersama 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@kodamhasanuddin,2025-03-27 21:26,"Pangdam XIV/Hsn & Keluarga Besar Kodam XIV/Hsn Mengucapkan :

Dirgahayu ke-58 Tahun Yonif 700 Wira Yudha Caktu

""Cepat, Senyap, Tepat""

#tniad
#dispenad
#puspentni
#TNIindonesia",Kodam Hasanuddin
@kodimainjai,2025-03-27 21:23,"Pers. Koramil 1424-04/Sinjai Timur Kodim 1424/Sinjai bersama Polsek Sinjai Timur Laksanakan Patroli Gabungan Di Wilayah Sinjai Timur  Kab Sinjai 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@HsnXiv,2025-03-27 21:01,"Rakyat bersama TNI melaksanakan tugas negara.

*Bakti TNI untuk Kesehatan Bangsa: Pemeriksaan Gratis bagi Masyarakat.

#tniad
#dispenad
#puspentni
#TNIindonesia",ZIDAM XIV/HSN
@KodamKasuari,2025-03-27 19:47,"Haru dan Bangga bisa jadi Prajurit TNI AD

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 19:32,"Siswa Berprestasi Dikmaba Gel II TA 2024 (OV)

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 19:26,"Mahasiswa Ucapkan Terima Kasih Kodam XVIII/Ksr Telah Buka Bazar Ramadhan

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 18:47,"Motivasi Pangdam Pada Pelantikan Dikmaba Gel II TA 2024 (OV)

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 18:41,"Upacara Penutupan Dikmaba TNI AD Gel II TA 2024 (OV) Kodam XVIII/Kasuari

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@JalaludinAbu,2025-03-27 18:36,GERAK CEPAT YONIF 330 TD KOSTRADBANTU MASYARAKATKEC. CIMANGGUNG - KAB. SUMEDANG #kostrad #tni #tniad,KODIM1604/KUPANG@kodim_1604
@puspen_1601st,2025-03-27 16:47,GERAK CEPAT YONIF 330 TD KOSTRADBANTU MASYARAKATKEC. CIMANGGUNG - KAB. SUMEDANG #kostrad #tni #tniad,Penerangan Kodim 1601/Sumba Timur
@KodamKasuari,2025-03-27 16:27,"Kodim 1804/Kaimana Bersama Polres Kaimana Membagikan Takjil Kepada Masyarakat

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 16:26,"Apel Pelepasan Cuti  Bersama Dan Pemberian Bingkisan Lebaran 1446 H, Kodim 1803/Fakfak

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 16:17,"Sinergitas TNI POLRI membagikan takjil ramadhan dilanjutkan Sholat Maghrib berjamaah dan berbuka bersama dengan tokoh masyarakat di Kabupaten Pegunungan Arfak

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 16:16,"Kodim 1812/Pegaf – Dalam rangka memastikan pengamanan Idul Fitri 1446 H tahun 2025, Kodim 1812/Pegaf bersama Polres Pegaf dan Pemda Kab. Pegaf menggelar Apel Gelar Pasukan Operasi Ketupat Lodaya 2025 

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 16:13,"Dalam semangat kepedulian dan kebersamaan di bulan suci Ramadhan 1446 Hijriyah, TNI-Polri di Kabupaten Teluk Bintuni menggelar kegiatan berbagi takjil gratis bagi masyarakat.

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 16:12,"Sinergitas TNI-POLRI Berbagi Takjil Gratis di Teluk Bintuni

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 16:10,"Babinsa Koramil 1806-01/Bintuni, Serda (K) Jeklin Sorowat, aktif memberikan motivasi kepada putra-putri terbaik yang mendaftar dalam penerimaan Bintara TNI AD (Secaba) tahun 2025.

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 16:02,"Babinsa Koramil 1805-03/Samate Kodim 1805/ Raja Ampat melaksanakan pendampingan panen padi di lahan salah satu petani dalam rangka upaya khusus swasembada pangan, kamis(27/03/2025) 

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 15:59,"Danramil Sorong Barat Dan Pemuda Pemudi Mangoni Bagikan Takjil Serta Mendukung UU TNI

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 15:58,"Yonif 764/IB menggelar acara buka puasa bersama yang dihadiri oleh seluruh prajurit Yonif 764/IB, ibu-ibu Persit KCK Ranting 4 Yonif 764/IB, dan keluarga. 
Kegiatan ini berlangsung dalam suasana hangat

piped.video/x7jrBK7olHo

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIAD",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 15:55,"Kegiatan Komsos Babinsa Koramil 1801-01 Manokwari

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 15:52,"Demi mewujudkan peran aktif TNI dalam meningkatkan ketahanan pangan di wilayah, Babinsa Koramil 180-05/Manokwari Utara  melaksanakan kegiatan pendampingan pertanian dan membantu petani merawat dan bersihkan tanaman cabai

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 15:46,"Komandan Kodim (Dandim) 1807/Sorsel Letkol Czi Moch Zaenal Wafa S.Sos. menyerahkan bingkisan lebaran kepada Prajurit dan beberapa toko masyarakat di sekitar Makodim 1807/Sorsel Kamis 27/03/2025.

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNI",Kodam XVIII/Kasuari
@HsnXiv,2025-03-27 15:37,"Rakyat bersama TNI melaksanakan tugas negara.

*Bakti TNI untuk Kesehatan Bangsa: Pemeriksaan Gratis bagi Masyarakat.

#tniad
#dispenad
#puspentni
#TNIindonesia",ZIDAM XIV/HSN
@KodamKasuari,2025-03-27 15:34,"Pelantikan Dikmaba di Selimuti Rasa Haru dan Air Mata

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",Kodam XVIII/Kasuari
@KodamKasuari,2025-03-27 15:08,"Panglima Kodam XVIII/Kasuari, Mayjen TNI Jimmy Ramoz Manalu, S.Hub.Int., M.H.I., memimpin langsung upacara pelantikan dan pengambilan sumpah bagi para Bintara yang telah menyelesaikan pendidikan Sekolah Calon Bintara  di Rindam XVIII/Kasuari

#TNIAD
#TNIADPrima",Kodam XVIII/Kasuari
@kikav8_2kostrad,2025-03-27 14:19,"Pangdivif 2 Kostrad Pimpin Serah Terima Jabatan Dankikav 8/KSC
#tni #tniad  #pendivif2kostrad  #kostrad #cakra #kostradpeduli #kostradberbagi #kostradhadiruntukrakyat #pussenkav #pusdikkav #kavaleri #kavalerikostrad #kikav8kostrad",KIKAV 8
@takalar_kodim,2025-03-27 13:32,"TNI-POLRI Bersama Instansi Terkait, Pantau Arus Mudik Lebaran Di Pos Terpadu Idul Fitri 2025

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@Kodim0828,2025-03-27 12:08,"Buka Bersama Kodim Bersama Polres dan Pramuka Sampang Pererat Sinergi di Pos PAM Arus Mudik
-----------
#kodam5brw
#korem084
#KodimSampang
#tniprima
#profesional
#responsif
#integratif
#modern
#adaptif
#tniad
#tni
                    instagram.com/p/DHs8OQnpUjG/…",Kodim Sampang
@Jurnalpatroli_,2025-03-27 12:08,"jurnalpatrolinews.co.id/pusp…   Kepala Staf Angkatan Darat (Kasad) Jenderal TNI Maruli Simanjuntak, M.Sc., menekankan pentingnya bersyukur dalam menjalani kehidupan. #kasad #tniad #dispenad #puspentni",JurnalPatroliNews
@Kodim0828,2025-03-27 11:56,"Berbagi Kebahagiaan Ramadhan, Kodim Bersama Polres Sampang dan PMI Bagi Takjil Gratis di Alun-Alun
------
#kodam5brw
#korem084
#KodimSampang
#tniprima
#profesional
#responsif
#integratif
#modern
#adaptif
#tniad
#tni
                    instagram.com/p/DHs60_vpNrp/…",Kodim Sampang
@Jurnalpatroli_,2025-03-27 11:54,"jurnalpatrolinews.co.id/pusp… Sebagai bentuk kepedulian terhadap masyarakat yang terdampak banjir rob, Babinsa Koramil 1707-04/Kimaam turun langsung membantu penyaluran bantuan #tniad #tni #dispenad #puspentni #banjir2025",JurnalPatroliNews
@Kodim0828,2025-03-27 11:38,"Semangat Lebaran, Dandim Sampang Pimpin Apel Pemberangkatan Cuti Idul Fitri 1446 H
-----------
#kodam5brw
#korem084
#KodimSampang
#tniprima
#profesional
#responsif
#integratif
#modern
#adaptif
#tniad
#tni
                    instagram.com/p/DHs4yuRpseW/…",Kodim Sampang
@media_center10,2025-03-27 11:12,"Khidmat dan Penuh Semangat: Upacara Penutupan Dikmaba TNI AD Gelombang II TA 2024 Resmi Digelar
#TNIProfesional #tni #tniad",Rindam IX Udayana
@tni_ad,2025-03-27 10:42,"ANTARA SEDIH DAN BANGGA
instagram.com/p/DHswrUqoc7v/

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",TNI AD
@korem142,2025-03-27 10:03,"Rakyat bersama TNI melaksanakan tugas negara.*

*Bakti TNI untuk Kesehatan Bangsa: Pemeriksaan Gratis bagi Masyarakat

#tniad
#dispenad 
#puspentni 
#TNIindonesia",Korem142/Tatag
@Kodim0828,2025-03-27 10:00,"Ramadhan Penuh Berkah: Kodim dan Polres Sampang Bersatu dalam Pengajian Bersama di Masjid Al-Ikhlas
-----
#kodam5brw
#korem084
#KodimSampang
#tniprima
#profesional
#responsif
#integratif
#modern
#adaptif
#tniad
#tni
                    instagram.com/p/DHstmu1pWcG/…",Kodim Sampang
@tni_ad,2025-03-27 09:58,"KASAD MENGHADIRI PRASPA PRAJURIT KARIER TNI TA. 2025
instagram.com/p/DHssbtKvF5t/

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",TNI AD
@kodam_mlw,2025-03-27 09:04,"MENGENAL LEBIH DEKAT “KASDAM VI/MULAWARMAN, Brigjen TNI Ari Aryanto” ||Mulawarman Podcast

#kodamvimulawarman
#tniad
#tniprima
#MulawarmanPodcast",Kodam VI/Mulawarman
@tni_ad,2025-03-27 08:50,"MUDIK BERSAMA DALAM RANGKA HARI RAYA IDUL FITRI 1446H/2025M
instagram.com/p/DHslcitvi8-/

#TNIAD
#TNIADBerjuangBersamaRakyat
#TNIADBekerjaDenganHati
#TNIADdihatiRakyat
#TNIADPrima",TNI AD
@1420_sidrap,2025-03-27 08:35,"Dandim dan kapolres Sidrap saat memimpin Rakor Capaian produksi Gabah dan Beras.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim 1420 Sidrap
@1420_sidrap,2025-03-27 08:27,"Pasar Sentral Amparita Ramai Jelang Idul Fitri, Babinsa Koramil 1420-02/Tellu Limpoe Pantau Ketersediaan dan Harga Bahan Pokok.
Kamis pagi (27/3/2025). 

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim 1420 Sidrap
@1420_sidrap,2025-03-27 08:06,"Dandim 1420/Sidrap Pimpin Apel Pemberangkatan Cuti Lebaran Gelombang Pertama, Bagikan THR dan Beasiswa.
Kamis, (27/3/2025).

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim 1420 Sidrap
@kodamhasanuddin,2025-03-27 07:29,"Rakyat bersama TNI melaksanakan tugas negara.

Karya Bakti TNI: Mengabdi untuk Rakyat, Membangun Negeri

#tniad
#dispenad
#puspentni
#TNIindonesia",Kodam Hasanuddin
@kodim1421pangk2,2025-03-27 07:29,"*Rakyat bersama TNI melaksanakan tugas negara.*

*Bakti TNI untuk Kesehatan Bangsa: Pemeriksaan Gratis bagi Masyarakat*.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin 
#korem141toddopuli",Info Kodim Pangkep
@kodimainjai,2025-03-27 07:28,"Sambut Hari Raya Idul Fitri, Kodim 1424/Sinjai Bagikan Bingkisan Lebaran Kepada Masyarakat Kurang Mampu di Kelurahan Biringere, Kecamatan Sinjai Utara, Kabupaten Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@menarmed2_PY,2025-03-27 07:15,"Laksanakan! PAM Tubuh Menghadapi Libur Panjang.
.
#kemenpanrb #tni #tniad #kostrad #Cakra #pendivif1kostrad #pendivif2kostrad #pendivif3kostrad  #TNIADMengabdiDanMembangunBersamaRakyat #patriotnusantara _ #infokomando  #satria _wibawa_militer #puspentni #dispenad #kostrad",Resimen Armed 2 Kostrad
@WajoKodim,2025-03-27 06:51,"Kodim 1406/Wajo Gelar Doa Bersama Jelang Cuti Dan Pengamanan Hari Raya Idhul Fitri 1446 H 2025 M.
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@takalar_kodim,2025-03-27 06:51,"Personel Koramil 1426-05/Marbo Bersama Warga Kerja Bakti Bersihkan Pinggir Jalan

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@0906Kodim,2025-03-27 06:42,"Bakti Sosial Kepada Masyrakat Papua

#kodamvimulawarman
#selaluhadirditengahkesulitanmasyarakat
#tniad
#tniprima",Kodim 0906 Kukar
@takalar_kodim,2025-03-27 06:41,"Babinsa Koramil 1426-04/Galesong Koptu Muh. Ruslan Lakukan Pendampingan Penyaluran BLT Dana Desa

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim_Takalar
@WajoKodim,2025-03-27 06:39,"Dandim 1406/Wajo Pimpin Apel Luar Biasa dan Pemberangkatan Cuti Lebaran Idul Fitri 1446 H
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@kodamhasanuddin,2025-03-27 06:14,"Rakyat bersama TNI melaksanakan tugas negara.

Bakti TNI untuk Kesehatan Bangsa: Pemeriksaan Gratis bagi Masyarakat

#tniad
#dispenad
#puspentni
#TNIindonesia",Kodam Hasanuddin
@kodamhasanuddin,2025-03-27 05:55,"Pangdam XIV/Hasanuddin Pimpin Apel Pemberangkatan Cuti Nyepi dan Idul Fitri 1446 H, Serahkan Bingkisan Lebaran, serta Resmikan Renovasi Asrama

#tniad
#dispenad
#puspentni
#TNIindonesia",Kodam Hasanuddin
@WajoKodim,2025-03-27 05:53,"Babinsa Koramil 1406-10/Pitumpanua dan Warga Gelar Kerja Bakti Bersihkan Jalan Desa
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-27 05:52,"Babinsa Koramil 1406-09/Sajoanging Pantau Harga Sembako di Pasar Jalang Jelang Idulfitri
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@kodimainjai,2025-03-27 05:51,"Ciptakan Kamtibmas, Kodim 1424/Sinjai dan Polres Sinjai Gelar Apel Bersama Jelang Perayaan Idul Fitri 1446 H di Lapangan Apel Polres Sinjai, Jl. Bhayangkara, Kelurahan Bongki, Kabupaten Sinjai.

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim 1424 Sinjai
@WajoKodim,2025-03-27 05:51,"Babinsa Koramil 1406-07/Takkalalla Jalin Komsos dengan Pembudidaya Rumput Laut di Desa Leweng
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-27 05:50,"Babinsa Koramil 1406-06/Pammana Imbau Warga Tertib Berlalu Lintas
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-27 05:48,"Babinsa Koramil 1406-05/Majauleng Pantau Harga Bahan Pokok di Pasar Rakyat Atapange
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-27 05:47,"Babinsa Koramil 1406-04/Belawa Jalin Komunikasi Sosial dengan Warga Desa Limporilau
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-27 05:46,"Babinsa Koramil 1406-03/Maniangpajo Mediasi Sengketa Tanah di Desa Abbanuange
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-27 05:45,"Jelang Idulfitri, Babinsa Koramil 1406-02/Tanasitolo Ajak Tokoh Masyarakat Jaga Keamanan
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-27 05:44,"Babinsa Koramil 1406-01/Tempe Ajak Warga Sitampae Perkuat Kebersamaan dan Gotong Royong
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@WajoKodim,2025-03-27 05:43,"Koramil 1406-08/Sabbangparu Gelar Karya Bhakti Bersama Guru dan Siswa di SDN 204 Sompe
#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin
#korem141toddopuli",Kodim Wajo
@Kodim_Tator,2025-03-27 05:37,"Babinsa Koramil 1414-03/Rindingallo Serda Samuel Lapik bersama Aparat kepolisian dan Nakes melaksanakan pengamanan hari raya Idul Fitri bertempat di Pos Pam Lempe Lolai, Kec. Kapalapitu, Kab. Torut
Kamis, 27/03/2025

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim Tator
@Kodim_Tator,2025-03-27 05:33,"Babinsa Koramil 1414-05/Sanggalangi Serka Asrianto melaksanakan komsos bersama masyarakat bertempat di kantor Lembang Tallulolo, Kec. Kesu, Kab. Toraja Utara.
Kamis, 27/03/2025

#tniad
#dispenad
#puspentni
#TNIindonesia
#kodam14hasanuddin",Kodim Tator
@AlorKodim,2025-03-27 05:28,"Kodim 1622/Alor Gelar Apel Keberangkatan Cuti Lebaran Gelombang Pertama.

Penulis:FaisalMuhammad 
#tniad 
#tniprima 
#tnibersamarakyat 
#tnidihatirakyat
#tnimengabdidanmembangunbersamarakyat
#prajaraksakaperdulirakyat

Cek berita selengkapnya disini>>
arashnews.com/2025/03/kodim-…",Kodim 1622 Alor
